experiment,num_train_seqs,num_test_seqs,run_type,model_id_or_k,train_extract_time_s_mean,train_extract_time_s_std,train_extract_time_s_var,train_extract_time_s_min,train_extract_time_s_max,test_extract_time_s_mean,test_extract_time_s_std,test_extract_time_s_var,test_extract_time_s_min,test_extract_time_s_max,total_train_time_s_mean,total_train_time_s_std,total_train_time_s_var,total_train_time_s_min,total_train_time_s_max,prediction_time_s_mean,prediction_time_s_std,prediction_time_s_var,prediction_time_s_min,prediction_time_s_max,accuracy_mean,accuracy_std,accuracy_var,accuracy_min,accuracy_max,precision_macro_mean,precision_macro_std,precision_macro_var,precision_macro_min,precision_macro_max,recall_macro_mean,recall_macro_std,recall_macro_var,recall_macro_min,recall_macro_max,f1_macro_mean,f1_macro_std,f1_macro_var,f1_macro_min,f1_macro_max,train_extract_time_s_cv,test_extract_time_s_cv,total_train_time_s_cv,prediction_time_s_cv,accuracy_cv,precision_macro_cv,recall_macro_cv,f1_macro_cv
train_55,55,10945,ensemble,25,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,7.46948,0.22786735615265288,0.05192353199999996,7.1939,7.8184,0.50646,0.04539573768538188,0.002060773000000001,0.4402,0.5615,0.63246,0.05081164236668598,0.0025818229999999974,0.5732,0.6999,0.50646,0.04539573768538188,0.002060773000000001,0.4402,0.5615,0.5102,0.04610401284053266,0.00212558,0.4393,0.5645,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.030506455088259544,0.08963341169170691,0.08033969320856019,0.08963341169170691,0.09036458808414868
train_55,55,10945,individual,1,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.907760000000001,0.23136227652752747,0.05352850300000009,4.6867,5.2611,0.31588000000000005,0.07579859497378565,0.005745427000000002,0.2502,0.4318,0.62876,0.044114827439308904,0.0019461180000000017,0.5819,0.6981,0.31588000000000005,0.07579859497378565,0.005745427000000002,0.2502,0.4318,0.31988000000000005,0.055709218267715785,0.0031035169999999983,0.273,0.4064,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04714213338213919,0.23996009552293793,0.07016163152762406,0.23996009552293793,0.17415661581754338
train_55,55,10945,individual,2,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.85112,0.22362560676273197,0.05000841200000003,4.6467,5.205,0.32448,0.06798449823305311,0.004621892000000001,0.2418,0.4076,0.60466,0.07957344406270221,0.006331932999999999,0.5118,0.6991,0.32448,0.06798449823305311,0.004621892000000001,0.2418,0.4076,0.31982,0.06068292181495549,0.003682417000000001,0.2441,0.4015,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04609772728003677,0.20951830076754532,0.13160031102223102,0.20951830076754532,0.1897408599054327
train_55,55,10945,individual,3,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.85466,0.22409239835389336,0.05021740300000002,4.6529,5.1999,0.29538000000000003,0.05598046087698815,0.003133812000000001,0.2223,0.3603,0.64994,0.05948212336492366,0.003538122999999997,0.5826,0.7117,0.29538000000000003,0.05598046087698815,0.003133812000000001,0.2223,0.3603,0.29718,0.055248140240192714,0.0030523570000000016,0.2161,0.3542,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.046160266291335204,0.1895201465129262,0.09151940696821809,0.1895201465129262,0.18590800269261967
train_55,55,10945,individual,4,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.851940000000001,0.227309619242125,0.05166966299999985,4.6552,5.2112,0.30966,0.05098924396380085,0.0025999030000000015,0.2284,0.3621,0.6220600000000001,0.05272857858884495,0.0027803029999999983,0.5597,0.7057,0.30966,0.05098924396380085,0.0025999030000000015,0.2284,0.3621,0.30779999999999996,0.04690890107431637,0.0022004449999999997,0.2318,0.3498,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.0468492230411186,0.16466202920558307,0.08476445775141457,0.16466202920558307,0.15240058828562825
train_55,55,10945,individual,5,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.8519000000000005,0.22803820951761583,0.05200142500000006,4.6387,5.2095,0.3513,0.06112937100936015,0.003736800000000002,0.2794,0.4098,0.6496799999999999,0.058492965389010616,0.0034214269999999943,0.6042,0.7454,0.3513,0.06112937100936015,0.003736800000000002,0.2794,0.4098,0.36516000000000004,0.05065874060811225,0.0025663080000000007,0.3045,0.4079,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04699977524631913,0.17400902649974426,0.09003350170701056,0.17400902649974426,0.13873025689591478
train_55,55,10945,individual,6,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.85558,0.22843322218976803,0.05218173699999993,4.6437,5.2108,0.31416,0.06677580400115,0.004459008,0.2433,0.4055,0.63644,0.040071411255407516,0.0016057180000000001,0.5851,0.6811,0.31416,0.06677580400115,0.004459008,0.2433,0.4055,0.32154,0.058202517127698195,0.0033875330000000016,0.2521,0.3925,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04704550685804127,0.2125534886718551,0.0629618051275965,0.2125534886718551,0.1810117469916595
train_55,55,10945,individual,7,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.8418399999999995,0.22586648268390766,0.05101566799999996,4.6433,5.1951,0.29134,0.02078287756784416,0.00043192799999999993,0.2757,0.3222,0.63022,0.07457390294198098,0.005561267,0.5127,0.7199,0.29134,0.02078287756784416,0.00043192799999999993,0.2757,0.3222,0.28428,0.028663513392464656,0.0008215970000000006,0.2545,0.3262,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04664889436328084,0.07133547596569012,0.11832995294021291,0.07133547596569012,0.10082845572134747
train_55,55,10945,individual,8,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84874,0.22625485188167793,0.051191258000000024,4.6434,5.199,0.33554,0.06486580763391452,0.004207573000000002,0.2598,0.432,0.62092,0.04241199122889663,0.0017987770000000044,0.5781,0.6895,0.33554,0.06486580763391452,0.004207573000000002,0.2598,0.432,0.32320000000000004,0.06473360796371541,0.004190439999999999,0.2439,0.3961,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04666260758087213,0.1933176599925926,0.06830508153851804,0.1933176599925926,0.2002896286006046
train_55,55,10945,individual,9,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.85344,0.22792172559894355,0.05194831300000012,4.6482,5.2159,0.3463,0.07520894228747006,0.0056563850000000025,0.2727,0.4278,0.6227,0.045729694947593914,0.0020912049999999966,0.5551,0.6696,0.3463,0.07520894228747006,0.0056563850000000025,0.2727,0.4278,0.3465,0.06380407510496489,0.00407096,0.2771,0.4147,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.0469608619039163,0.21717858009665048,0.07343776288356177,0.21717858009665048,0.18413874489167356
train_55,55,10945,individual,10,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.85824,0.22194887474371186,0.049261302999999895,4.638,5.2067,0.2586,0.05001759690348989,0.0025017600000000013,0.2091,0.3327,0.66116,0.065787217603422,0.004327957999999998,0.5969,0.7422,0.2586,0.05001759690348989,0.0025017600000000013,0.2091,0.3327,0.26678,0.04951900645206848,0.0024521319999999997,0.2144,0.3237,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.045685037121202705,0.19341684804133755,0.0995027188629409,0.19341684804133755,0.1856173868058643
train_55,55,10945,individual,11,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.8555399999999995,0.23520911546961776,0.05532332799999998,4.6427,5.2158,0.2777,0.01648286989574325,0.00027168499999999916,0.2575,0.2966,0.63382,0.03219979813601321,0.0010368269999999997,0.5899,0.6726,0.2777,0.01648286989574325,0.00027168499999999916,0.2575,0.2966,0.2803,0.024350359340264378,0.0005929400000000006,0.2419,0.3075,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04844139178538696,0.05935495101095877,0.05080274862896912,0.05935495101095877,0.08687249140301241
train_55,55,10945,individual,12,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.8510800000000005,0.22347135610632524,0.049939447000000026,4.6484,5.2038,0.3095,0.05080290346033383,0.002580934999999999,0.2659,0.3833,0.62074,0.08013736956002489,0.0064219980000000025,0.5312,0.6986,0.3095,0.05080290346033383,0.002580934999999999,0.2659,0.3833,0.30514,0.040658922759955175,0.0016531480000000008,0.2428,0.3482,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.046066310204392676,0.16414508387829993,0.1290997350904161,0.16414508387829993,0.13324678101840196
train_55,55,10945,individual,13,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.8608,0.22122575573382064,0.04894083500000007,4.6559,5.1924,0.27328,0.07112307642390056,0.0050584919999999995,0.2059,0.3737,0.63262,0.05825810673202488,0.0033940070000000027,0.5879,0.7246,0.27328,0.07112307642390056,0.0050584919999999995,0.2059,0.3737,0.28176,0.06348494309676901,0.004030338,0.2149,0.3651,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04551221110389661,0.26025715904530355,0.09209020696788733,0.26025715904530355,0.22531566970744255
train_55,55,10945,individual,14,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84634,0.22916248165875633,0.05251544299999983,4.6265,5.2032,0.282,0.05504234733366666,0.0030296600000000017,0.2239,0.3446,0.6301,0.06912821421098621,0.004778709999999995,0.5546,0.7142,0.282,0.05504234733366666,0.0030296600000000017,0.2239,0.3446,0.28403999999999996,0.03982258153359725,0.001585838000000001,0.2382,0.3361,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04728567984473981,0.1951856288427896,0.10970990987301414,0.1951856288427896,0.1402006109477442
train_55,55,10945,individual,15,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.855379999999999,0.23158878858873974,0.05363336699999999,4.6452,5.2059,0.32812,0.06675258047446557,0.004455907000000001,0.2181,0.374,0.66342,0.04052143877011279,0.0016419870000000001,0.6151,0.7066,0.32812,0.06675258047446557,0.004455907000000001,0.2181,0.374,0.33744,0.0643276223717308,0.004138043,0.2314,0.3997,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04769735604396356,0.20343953576272572,0.06107961588452684,0.20343953576272572,0.1906342531167935
train_55,55,10945,individual,16,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84452,0.2293487344634804,0.052600842000000037,4.6354,5.2071,0.35456000000000004,0.05283964420773477,0.002792027999999999,0.2679,0.4079,0.6048199999999999,0.07235680341198056,0.005235507,0.5212,0.6716,0.35456000000000004,0.05283964420773477,0.002792027999999999,0.2679,0.4079,0.33734000000000003,0.048501061844046275,0.0023523530000000015,0.2802,0.3989,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04734189031389702,0.1490287799180245,0.11963361564098503,0.1490287799180245,0.14377500991298472
train_55,55,10945,individual,17,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.8439,0.2275038790878082,0.051758015000000046,4.6433,5.2003,0.33778,0.04565530637286317,0.0020844070000000004,0.2651,0.3908,0.62236,0.05245515227315619,0.002751543000000003,0.5653,0.691,0.33778,0.04565530637286317,0.0020844070000000004,0.2651,0.3908,0.34082,0.04612588210538633,0.002127596999999999,0.2858,0.4115,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04696708831474808,0.13516284674303738,0.08428426035278004,0.13516284674303738,0.13533795582825636
train_55,55,10945,individual,18,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84624,0.22512636007362638,0.050681878000000076,4.6395,5.1951,0.2939,0.038077946373196114,0.001449929999999999,0.2368,0.3374,0.63288,0.03385841106726659,0.0011463920000000009,0.5867,0.6757,0.2939,0.038077946373196114,0.001449929999999999,0.2368,0.3374,0.30334,0.03199926561657313,0.0010239529999999993,0.2474,0.3283,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04645381988379164,0.12956089272948662,0.053498943033855696,0.12956089272948662,0.10548976599384563
train_55,55,10945,individual,19,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84774,0.2247151152014477,0.050496882999999916,4.6418,5.2017,0.30504,0.07547001391281176,0.005695723000000001,0.2296,0.428,0.65098,0.032192033175927226,0.001036326999999999,0.6221,0.6867,0.30504,0.07547001391281176,0.005695723000000001,0.2296,0.428,0.29638,0.06728218189089888,0.004526892000000001,0.2194,0.4048,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04635461373783407,0.24741022132445503,0.04945164701822979,0.24741022132445503,0.22701323264356194
train_55,55,10945,individual,20,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84394,0.22761382427260426,0.05180805299999998,4.6431,5.1995,0.30718,0.033606502347016134,0.0011293970000000007,0.2621,0.3367,0.6412599999999999,0.05380281591143714,0.0028947429999999935,0.5743,0.7091,0.30718,0.033606502347016134,0.0011293970000000007,0.2621,0.3367,0.29928,0.04381103742209262,0.0019194070000000001,0.2569,0.3632,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04698939794312156,0.10940328910416086,0.08390171835361186,0.10940328910416086,0.14638812290194006
train_55,55,10945,individual,21,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84448,0.23252356224692594,0.05406720700000004,4.6322,5.2098,0.32124,0.01695443894677735,0.0002874530000000006,0.3076,0.3451,0.6061,0.05468619569873191,0.002990580000000005,0.5487,0.6723,0.32124,0.01695443894677735,0.0002874530000000006,0.3076,0.3451,0.3039,0.018638937737972074,0.00034740999999999955,0.2776,0.3236,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04799763075643329,0.052778106545814184,0.09022635818962534,0.052778106545814184,0.061332470345416494
train_55,55,10945,individual,22,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84302,0.22712200906120916,0.05158440699999998,4.6405,5.1932,0.31184,0.06354599121895887,0.004038092999999999,0.2457,0.3944,0.60442,0.07349304048683795,0.005401227000000002,0.5122,0.6671,0.31184,0.06354599121895887,0.004038092999999999,0.2457,0.3944,0.30716,0.06759299519920686,0.004568813000000001,0.2401,0.409,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04689677289402256,0.203777550086451,0.12159266815598087,0.203777550086451,0.22005793462432238
train_55,55,10945,individual,23,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.847759999999999,0.22908760987884072,0.05248113299999992,4.6312,5.1975,0.29148,0.07497971058893198,0.005621956999999998,0.2016,0.3999,0.62168,0.04899445887036617,0.0024004570000000025,0.5509,0.665,0.29148,0.07497971058893198,0.005621956999999998,0.2016,0.3999,0.28728,0.0719066547685261,0.0051705669999999974,0.2026,0.3972,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04725638436697377,0.2572379257202277,0.07880977169985551,0.2572379257202277,0.25030163870971217
train_55,55,10945,individual,24,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.85322,0.22836867561029453,0.05215225199999993,4.6452,5.2132,0.30642,0.034718539715834836,0.0012053770000000007,0.2656,0.3578,0.64134,0.02485775532907183,0.000617907999999999,0.6114,0.6806,0.30642,0.034718539715834836,0.0012053770000000007,0.2656,0.3578,0.32454,0.04709647545199112,0.002218078000000002,0.26,0.3794,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.047055084173042744,0.11330376514533919,0.038759090855196666,0.11330376514533919,0.14511762942007492
train_55,55,10945,individual,25,0.0659,0.01771171928413501,0.000313705,0.0376,0.0807,4.7433,0.22754488568192424,0.051776674999999966,4.5335,5.0976,10.76022,0.34636991353176144,0.11997211699999989,10.1957,11.0808,4.84876,0.22822763417255132,0.05208785299999992,4.6494,5.207,0.27172,0.043556308383516616,0.0018971519999999998,0.2296,0.3286,0.6282599999999999,0.05566473749152149,0.0030985629999999978,0.5667,0.6928,0.27172,0.043556308383516616,0.0018971519999999998,0.2296,0.3286,0.26426,0.03187260579243562,0.0010158630000000007,0.2269,0.3073,0.26876660522207907,0.04797185201904249,0.032189854253143656,0.04706927836654141,0.1602984998657317,0.08860143490198563,0.1602984998657317,0.12061078404766375
train_110,110,10890,ensemble,1,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,5.32192,0.16598493003884388,0.027550996999999897,5.0479,5.4952,0.69768,0.058120323467785354,0.003377972000000001,0.6314,0.7767,0.77276,0.03667755444410107,0.0013452429999999984,0.7266,0.8101,0.69768,0.058120323467785354,0.003377972000000001,0.6314,0.7767,0.6987,0.05821288517158379,0.00338874,0.6403,0.7815,0.373729262992887,0.03623708582909595,0.00875723660707609,0.031188918668233243,0.08330513052944812,0.04746306025687286,0.08330513052944812,0.08331599423441217
train_110,110,10890,ensemble,2,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,5.84092,0.16996372259985362,0.02888766699999999,5.5568,6.0131,0.7154200000000001,0.045798220489447,0.0020974770000000025,0.6823,0.7871,0.77094,0.023793759686102582,0.0005661430000000004,0.7516,0.8099,0.7154200000000001,0.045798220489447,0.0020974770000000025,0.6823,0.7871,0.71558,0.04457725877619659,0.0019871319999999956,0.6843,0.7887,0.373729262992887,0.03623708582909595,0.00875723660707609,0.029098793101061757,0.06401585151302311,0.03086330931862737,0.06401585151302311,0.0622952832334562
train_110,110,10890,ensemble,3,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,6.3599000000000006,0.17068167739977275,0.029132235000000093,6.0714,6.5258,0.7381800000000001,0.04193074051337514,0.0017581869999999994,0.6824,0.7749,0.78426,0.018944867378791547,0.0003589080000000001,0.761,0.8036,0.7381800000000001,0.04193074051337514,0.0017581869999999994,0.6824,0.7749,0.74032,0.04057569469522366,0.0016463870000000013,0.6863,0.7778,0.373729262992887,0.03623708582909595,0.00875723660707609,0.026837163697506678,0.056802867204984064,0.024156360618661603,0.056802867204984064,0.05480831896372334
train_110,110,10890,ensemble,4,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,6.880979999999999,0.17138743244473909,0.029373652000000007,6.5899,7.0454,0.7509,0.03006127076488951,0.0009036800000000008,0.7136,0.7776,0.78642,0.026651960528261343,0.0007103270000000007,0.7478,0.8191,0.7509,0.03006127076488951,0.0009036800000000008,0.7136,0.7776,0.75142,0.03232440254668292,0.0010448670000000016,0.7131,0.7818,0.373729262992887,0.03623708582909595,0.00875723660707609,0.024907416159433555,0.040033653968423906,0.033890237440885713,0.040033653968423906,0.04301775644337777
train_110,110,10890,ensemble,5,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,7.399420000000001,0.16894961379062087,0.028543971999999952,7.1108,7.5572,0.75656,0.02675897980118074,0.0007160429999999988,0.7193,0.7836,0.7915,0.02648235261452423,0.0007013149999999984,0.7531,0.818,0.75656,0.02675897980118074,0.0007160429999999988,0.7193,0.7836,0.7579,0.027731570456791615,0.0007690399999999975,0.7194,0.7886,0.373729262992887,0.03623708582909595,0.00875723660707609,0.022832818489911488,0.035369276463440756,0.03345843665764274,0.035369276463440756,0.03659001247762451
train_110,110,10890,ensemble,6,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,7.9142399999999995,0.17583672255817318,0.030918552999999967,7.6132,8.0748,0.7588999999999999,0.027919885386584235,0.00077952,0.7191,0.7914,0.7912600000000001,0.0265938526731273,0.000707233,0.7529,0.8156,0.7588999999999999,0.027919885386584235,0.00077952,0.7191,0.7914,0.75878,0.029659349284837665,0.0008796770000000005,0.7185,0.7929,0.373729262992887,0.03623708582909595,0.00875723660707609,0.022217764757977165,0.03678993989535412,0.03360949962481018,0.03678993989535412,0.03908820644302389
train_110,110,10890,ensemble,7,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,8.43604,0.1783519638243434,0.0318094229999999,8.1265,8.5876,0.75952,0.02824052053344628,0.0007975270000000008,0.7245,0.791,0.78914,0.02547632234055771,0.0006490429999999999,0.7562,0.815,0.75952,0.02824052053344628,0.0007975270000000008,0.7245,0.791,0.75816,0.02905456934803881,0.0008441679999999963,0.7244,0.7906,0.373729262992887,0.03623708582909595,0.00875723660707609,0.021141668819060055,0.037182063057518276,0.03228365352226184,0.037182063057518276,0.038322477244959914
train_110,110,10890,ensemble,8,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,8.95632,0.18281161615170965,0.03342008700000003,8.6363,9.101,0.75552,0.029756125419819045,0.0008854270000000011,0.709,0.7819,0.78492,0.02401180959444746,0.000576566999999999,0.7509,0.8128,0.75552,0.029756125419819045,0.0008854270000000011,0.709,0.7819,0.75388,0.027908905388782244,0.0007789069999999986,0.7125,0.7788,0.373729262992887,0.03623708582909595,0.00875723660707609,0.020411465440237694,0.039384960583199714,0.030591410072934134,0.039384960583199714,0.03702035521406888
train_110,110,10890,ensemble,9,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,9.473139999999999,0.18603714145298983,0.034609817999999744,9.15,9.6222,0.76124,0.02985084588416218,0.000891073000000002,0.7152,0.7939,0.78964,0.022655308428710504,0.0005132630000000012,0.7585,0.8128,0.76124,0.02985084588416218,0.000891073000000002,0.7152,0.7939,0.7598,0.027471803726730432,0.0007547000000000001,0.7199,0.7916,0.373729262992887,0.03623708582909595,0.00875723660707609,0.019638381935977917,0.039213448957177995,0.028690679839813715,0.039213448957177995,0.03615662506808427
train_110,110,10890,ensemble,10,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,9.981440000000001,0.18209068619783964,0.03315701800000011,9.6663,10.1251,0.76888,0.02815043516537534,0.0007924470000000006,0.726,0.8035,0.794,0.022914405949096713,0.0005250699999999989,0.7607,0.8157,0.76888,0.02815043516537534,0.0007924470000000006,0.726,0.8035,0.7672399999999999,0.02687653251444463,0.0007223479999999994,0.7276,0.8014,0.373729262992887,0.03623708582909595,0.00875723660707609,0.018242927493211363,0.03661226090596106,0.028859453336393844,0.03661226090596106,0.0350301502977486
train_110,110,10890,ensemble,11,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,10.48174,0.18321747460327076,0.03356864300000016,10.1647,10.6294,0.77202,0.024579605367051765,0.0006041569999999999,0.7423,0.8087,0.7943,0.021716238164101995,0.000471595,0.7704,0.8177,0.77202,0.024579605367051765,0.0006041569999999999,0.7423,0.8087,0.77028,0.024260193733768864,0.0005885569999999981,0.7436,0.8069,0.373729262992887,0.03623708582909595,0.00875723660707609,0.01747968129368509,0.031838042236019486,0.027340095888331858,0.031838042236019486,0.031495292275236106
train_110,110,10890,ensemble,12,0.08482,0.03169971608705668,0.001004872,0.0594,0.1298,4.75256,0.17221892462792823,0.029659358000000025,4.4785,4.9385,28.59586,0.2504207120028229,0.06271053300000076,28.3345,28.9633,10.983920000000001,0.18720733692887134,0.035046586999999955,10.6607,11.1403,0.7717400000000001,0.025097469992013132,0.0006298829999999996,0.7406,0.8073,0.79558,0.02146653209067547,0.0004608119999999998,0.768,0.8178,0.7717400000000001,0.025097469992013132,0.0006298829999999996,0.7406,0.8073,0.7703599999999999,0.025023149282214607,0.0006261579999999974,0.7411,0.8059,0.373729262992887,0.03623708582909595,0.00875723660707609,0.017043763695372083,0.032520628698801575,0.02698224200039653,0.032520628698801575,0.032482409889161706
